strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
RKO-BASKET  Call-UO  1M  ATM/H@20Δ,rko_basket,2444,10000000.0,39471431.8599672,4888000.0,41194479.217332885,1723047.3573656753,-4763612.066265752,17.307692307692307,104.36530238750532,0.19661594601469815,-0.43953980606807264,-2.700192586758961,1.3432915774807352,-3.056131797247725,-1.7828313835488079,4,50.0,-1022667.4200293787,0.11102073305674955,1.1652828793628496,20.158787285229856,100.0,42.798690671031096,,,,
RKO-BASKET  Call-UO  1M  ATM/H@15Δ,rko_basket,2444,10000000.0,66047715.90957771,4888000.0,76259174.52264814,10211458.61307043,-9241274.809467906,24.01800327332242,115.4607293718535,0.5739513424026453,-0.3439745024105994,-3.2176991759739924,1.7510069230502237,-5.090513717671032,-2.094981425460823,4,50.0,-1689403.6941548889,0.3391557305912911,1.5799302354675415,40.12673322336765,100.0,32.11947626841244,,,,
RKO-BASKET  Call-UO  1M  ATM/H@10Δ,rko_basket,2444,10000000.0,101920369.15502456,4888000.0,128778666.36771607,26858297.212691527,-8697527.595644768,30.97381342062193,126.35223698202967,1.0199294722304608,0.5041815762671464,-1.0999537390696459,1.211211103922479,2.4023311460328034,-0.7070295276553327,4,50.0,-949529.8140318547,0.9478201194339022,2.208539959169441,32.118690007027055,100.0,21.48117839607201,,,,
RKO-BASKET  Call-UO  1M  ATM/H@5Δ,rko_basket,2444,10000000.0,147114549.9144528,4888000.0,210485749.77731815,63371199.86286536,-12837550.882645376,38.788870703764324,143.0760926772476,1.5916892372691167,1.17741588873523,-0.738419674344481,1.3334536246298274,1.1325255904795135,-0.15603773589459746,4,75.0,-1428357.7812286597,1.515140877491213,3.323026810203381,45.701940670231956,100.0,9.819967266775777,,,,
RKO-BASKET  Call-UO  1M  45Δ/H@20Δ,rko_basket,2444,10000000.0,27087074.18256377,4888000.0,27195149.56431271,108075.38174894359,-3673320.7714209147,13.788870703764323,100.39899245308126,0.017148792545179457,-0.8812697065254294,-3.8420198145180198,1.7914652748653048,-2.0328229389938883,-2.672734981390734,4,50.0,-1241267.9680381583,0.009030487313584593,1.0139659933084373,17.981655030405456,100.0,42.798690671031096,,,,
RKO-BASKET  Call-UO  1M  45Δ/H@15Δ,rko_basket,2444,10000000.0,47973757.186465055,4888000.0,55626395.865976684,7652638.679511633,-7345879.281071652,20.29459901800327,115.95171845675387,0.5428422929666076,-0.5162212814487013,-3.651718800418251,1.9582722136306019,-3.793474395582822,-2.474493495079303,4,50.0,-1716110.36052487,0.3197500968410826,1.5446213756317144,34.458358571931726,100.0,32.11947626841244,,,,
RKO-BASKET  Call-UO  1M  45Δ/H@10Δ,rko_basket,2444,10000000.0,78082913.07850027,4888000.0,100325098.88531345,22242185.80681317,-6973094.111702085,27.618657937806873,128.48534324590594,1.0024699970912063,0.4250088780345423,-1.262456455340846,1.3333811924803978,3.137301975070808,-0.9083723144458555,4,50.0,-1835454.1328716928,0.9790281990084657,2.207445705383347,27.2236525978432,100.0,21.48117839607201,,,,
RKO-BASKET  Call-UO  1M  45Δ/H@5Δ,rko_basket,2444,10000000.0,117788423.12021565,4888000.0,173158651.64971116,55370228.52949549,-11249135.437362932,35.96563011456628,147.00820934921956,1.559279832490997,1.1343221328972657,-0.8437736968410033,1.3868648411715492,1.222637556784018,-0.2525427082742835,4,75.0,-1498768.667176525,1.5107772401604769,3.250317751169689,41.29277646361694,100.0,9.819967266775777,,,,
RKO-BASKET  Call-UO  1M  40Δ/H@20Δ,rko_basket,2444,10000000.0,17458062.905560717,4888000.0,16163994.474766832,-1294068.4307938877,-3295938.1014022664,10.474631751227497,92.58756004148833,-0.30804458476358787,-1.5509036119143453,-5.302598775200269,2.3088566256100247,-1.4887170342972547,-3.85976023752437,4,25.0,-1527123.589074249,-0.12050954837037416,0.785525691785116,15.941166115393106,100.0,42.798690671031096,,,,
RKO-BASKET  Call-UO  1M  40Δ/H@15Δ,rko_basket,2444,10000000.0,32840646.084091302,4888000.0,37995122.49064116,5154476.406549853,-5541817.887942028,17.02127659574468,115.69541717709015,0.4887841183414032,-0.7161420702994787,-4.061945357030552,2.147835048996696,-2.9991745186796623,-2.863977119296175,4,50.0,-1978562.3948885715,0.2854799218196656,1.4897455037246474,27.999554128426784,100.0,32.11947626841244,,,,
RKO-BASKET  Call-UO  1M  40Δ/H@10Δ,rko_basket,2444,10000000.0,57122400.60592627,4888000.0,74712567.61999653,17590167.014070258,-5209291.055542558,24.304418985270047,130.79381613427034,0.9826024667124603,0.3459343978903749,-1.3959765938981687,1.4395323227945473,4.161287028908669,-1.0935979249041725,4,50.0,-2285595.8270829003,1.0364171791359091,2.1686736391901147,21.804860279682842,100.0,21.48117839607201,,,,
RKO-BASKET  Call-UO  1M  40Δ/H@5Δ,rko_basket,2444,10000000.0,91195188.75115487,4888000.0,138298415.8030365,47103227.051881656,-9750407.783278652,32.242225859247135,151.65100012064525,1.5307008347247164,1.1026697228881674,-0.8992361226854727,1.4091697895450743,1.2779618051487862,-0.3065000666569069,4,75.0,-1420929.5094204245,1.4827609698767894,3.1930349147299735,35.46180968108202,100.0,9.819967266775777,,,,
RKO-BASKET  Call-UO  1M  35Δ/H@20Δ,rko_basket,2444,10000000.0,10846987.220610302,4888000.0,7958783.378394073,-2888203.842216229,-3377558.8986538295,6.546644844517186,73.37321614311142,-1.1844524704287036,-2.7940959339455347,-7.183191059956042,2.795333517271645,-1.0004429280008158,-5.58942945121718,4,25.0,-1591074.7923266357,-0.2624630513325822,0.4335463798163722,15.548026088678087,100.0,42.798690671031096,,,,
RKO-BASKET  Call-UO  1M  35Δ/H@15Δ,rko_basket,2444,10000000.0,21227958.935283866,4888000.0,23648597.390282113,2420638.4549982483,-4739180.193317948,12.643207855973815,111.40306735272043,0.33007492280094863,-1.1618282493665482,-5.054145167959306,2.5209262680773126,-2.1697925398627307,-3.6827545174438607,4,50.0,-1910666.4825971208,0.15677253098226787,1.3098068570506112,22.37115907771093,100.0,32.11947626841244,,,,
RKO-BASKET  Call-UO  1M  35Δ/H@10Δ,rko_basket,2444,10000000.0,39858927.2067331,4888000.0,52506946.22513947,12648019.018406361,-3719959.2492573615,20.130932896890343,131.73196045344093,0.9199767946240502,0.1850635713225724,-1.7421437240943989,1.5792647029457956,8.533633559859714,-1.3942011316232232,4,50.0,-2286574.2603996363,1.0435844297038812,2.0619222763722385,17.361550862186114,100.0,21.48117839607201,,,,
RKO-BASKET  Call-UO  1M  35Δ/H@5Δ,rko_basket,2444,10000000.0,68324662.20195659,4888000.0,106667809.89130275,38343147.68934618,-8482332.38961744,28.150572831423897,156.11904465185654,1.4833705659784253,1.041664977587737,-1.005983502075653,1.4252785171861035,1.368269595169389,-0.38361353959836664,4,75.0,-1366543.4538444174,1.3874448806596498,3.0850594202859845,29.375001236912695,100.0,9.819967266775777,,,,
