strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct,basket_n_pairs,basket_pairs,trade_mode
BASKET  Call-UO  3M  ATM/H@20Δ,eko_basket,2327,10000000.0,127887742.7194421,4654000.0,173688646.76998895,45800904.05054685,-12642998.493550248,30.898152127202405,135.81336496885717,1.2657394632676675,1.7145522046276573,0.6665723754579996,1.0140210659725504,0.5914203505939682,0.700531138655107,4,100.0,9321432.648927951,1.1668126647201604,2.539516112874594,42.76730076169531,100.0,28.74946282767512,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  ATM/H@5Δ,eko_basket,2327,10000000.0,312288463.4776633,4654000.0,513224504.8637109,200936041.38604757,-36958825.86160049,49.93553932101418,164.3430881654774,1.848262725053414,2.0623691907618005,0.7357033140622167,1.039917667044666,0.5042344851265645,1.0224515237171345,4,100.0,17982639.206026953,1.751123782472151,3.6642103832443276,145.924872167373,100.0,3.008165019338204,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  ATM/H@10Δ,eko_basket,2327,10000000.0,237105424.58723328,4654000.0,369233026.92997396,132127602.34274071,-24795074.59509082,43.53244520842286,155.7252549462991,1.849612477822749,2.1414925817413764,0.577422678370284,1.145515500453469,0.5349145312107415,0.9959770812879074,4,100.0,12399332.100047117,1.7163478288595648,3.5348552492507226,91.02154823632165,100.0,11.946712505371723,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  ATM/H@15Δ,eko_basket,2327,10000000.0,176894884.84235263,4654000.0,260843020.13251778,83948135.29016513,-17810028.421206057,37.64503652771809,147.45650806408509,1.6168026413916068,2.002554207127321,0.6733072023600362,1.0133898785378377,0.5060486627183756,0.9891643285894833,4,100.0,12592541.995925503,1.518181207488383,3.153409312366912,60.19152510486093,100.0,20.41254834550924,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  ATM/H@25Δ,eko_basket,2327,10000000.0,88251663.85285777,4654000.0,106433973.67637122,18182309.82351345,-10417843.22608564,24.06532015470563,120.60279549383779,0.7838483093232719,1.1762991813672967,0.11426732983325663,1.1511550800053194,0.9786243995062969,0.02514410136197731,4,100.0,898827.6271925601,0.5621450699473537,1.759175259351759,37.59586142851641,100.0,36.87150837988827,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  45Δ/H@20Δ,eko_basket,2327,10000000.0,95540061.20692268,4654000.0,132432863.37540178,36892802.168479085,-9821711.567826081,27.546196819939837,138.61500788509636,1.2868574574257696,1.697854020699764,0.6809536749555657,0.9210099201512262,0.5424553047096684,0.7768441005485379,4,100.0,7535100.273592291,1.209850301180793,2.552356818076196,33.518964156049186,100.0,28.74946282767512,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  45Δ/H@5Δ,eko_basket,2327,10000000.0,262723446.7647534,4654000.0,440441935.2588457,177718488.49409235,-32693888.741573155,47.57198109153416,167.64470041884928,1.8125707664093025,1.985148105264653,0.7156152921255298,1.0024213419751817,0.5049604809418199,0.9827267632894712,4,100.0,14392275.327128775,1.7508268596748593,3.659979586949909,130.28818750181335,100.0,3.008165019338204,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  45Δ/H@10Δ,eko_basket,2327,10000000.0,193206701.42897058,4654000.0,307312691.2845214,114105989.85555081,-20931554.44902204,40.91104426299957,159.0590228038752,1.8458750118370704,2.1011452789144034,0.5640805060352158,1.1222433307964992,0.5341102978735138,0.9789019481179042,4,100.0,10196964.449727718,1.755836735619871,3.5596395505827387,78.47965162350224,100.0,11.946712505371723,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  45Δ/H@15Δ,eko_basket,2327,10000000.0,138741938.08948982,4654000.0,209265773.08270508,70523834.99321526,-14491483.424653813,34.59389772238934,150.83094265825144,1.631496791498385,1.9710370230469905,0.6763386664149307,0.9486593082287191,0.4812995885598353,1.0223777148182713,4,100.0,10380273.815090941,1.5674736406143663,3.1868784720193175,49.39739939314978,100.0,20.41254834550924,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  45Δ/H@25Δ,eko_basket,2327,10000000.0,61759016.27378547,4654000.0,75137752.74790761,13378736.474122137,-7785540.6094271,21.01418134937688,121.66280695730731,0.7821286277173636,1.1327525191732297,0.066671152312341,1.0625298968124723,0.9380070923064366,0.07022262236075738,4,100.0,381057.1427894639,0.5534819917145675,1.7695047023554946,28.84785183886945,100.0,36.87150837988827,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  40Δ/H@20Δ,eko_basket,2327,10000000.0,64694928.916834384,4654000.0,91644485.21835864,26949556.301524237,-6963499.855781915,23.8504512247529,141.65636588946256,1.29770622729956,1.6788354093781734,0.7019584656371635,0.8337298949242057,0.4966120503933213,0.8451055144539678,4,100.0,5074679.067971896,1.2465256470204678,2.55684195646725,24.050704123891105,100.0,28.74946282767512,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  40Δ/H@5Δ,eko_basket,2327,10000000.0,211959876.37062836,4654000.0,363085137.48810434,151125261.11747605,-29201685.231920898,44.47786850021487,171.29899474616684,1.7581464526148616,1.8874637264375678,0.6826184233375397,0.9702590260312955,0.5140543960876957,0.9172047004062722,4,100.0,10576215.92795352,1.6668876118174738,3.6255567611612927,113.80925256477886,100.0,3.008165019338204,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  40Δ/H@10Δ,eko_basket,2327,10000000.0,148998370.52597368,4654000.0,242570783.99863857,93572413.4726649,-16923714.42646914,37.60206274172755,162.80096429400425,1.826484133586411,2.045651619640846,0.5352096367338932,1.1048544258034139,0.5400990154899359,0.9407971938374322,4,100.0,7838756.652950913,1.7808580873564857,3.5700628302328354,65.81733491288729,100.0,11.946712505371723,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  40Δ/H@15Δ,eko_basket,2327,10000000.0,101180796.57525805,4654000.0,156517397.84019664,55336601.26493859,-11118050.289308049,31.155994843145677,154.69081400617296,1.6335945694618441,1.930495405069447,0.6736613605020654,0.8882532594450759,0.46011674366721544,1.0422421456243711,4,100.0,7456443.532771572,1.6031014889995479,3.2259014373508608,38.4128896655101,100.0,20.41254834550924,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  40Δ/H@25Δ,eko_basket,2327,10000000.0,37687468.3243582,4654000.0,45887166.71274748,8199698.388389279,-5241388.140160784,16.415986248388485,121.75709527055083,0.748230634861824,1.0554458052208813,-0.008192619882492605,0.9748058468707976,0.9235963059863529,0.08063995835008364,4,75.0,-29220.930581632136,0.5038818628663536,1.7340857628643311,20.271627654526924,100.0,36.87150837988827,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  35Δ/H@20Δ,eko_basket,2327,10000000.0,39875035.91210307,4654000.0,56558696.292535156,16683660.380432077,-4518118.44217762,19.467125053717233,141.83986295888997,1.2502633917981725,1.5905737705562215,0.6458448366800211,0.7189384120069282,0.45199941386906967,0.8716353585492933,4,100.0,2806947.4563187654,1.1893533465249422,2.473007104357741,16.018577947629026,100.0,28.74946282767512,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  35Δ/H@5Δ,eko_basket,2327,10000000.0,166452431.95774648,4654000.0,290015147.27179325,123562715.31404677,-25717327.158412248,40.78212290502793,174.2330489622482,1.6779091035915357,1.7608453157234771,0.6181961050567458,0.9503615440593344,0.5397189267978716,0.8104837716641428,4,100.0,7311577.386904502,1.5475289555809555,3.480794242646618,98.09053615585351,100.0,3.008165019338204,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  35Δ/H@10Δ,eko_basket,2327,10000000.0,110299273.12312332,4654000.0,182603534.44089252,72304261.31776918,-14102904.37355654,34.07821229050279,165.55279946138756,1.7718870604623602,1.9490701092153866,0.44594015234353096,1.1045013870451776,0.5666811993180704,0.844568722170209,4,100.0,5061164.658314445,1.651324797031501,3.5045971905798154,54.07947474580488,100.0,11.946712505371723,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  35Δ/H@15Δ,eko_basket,2327,10000000.0,69385558.31875221,4654000.0,109007573.99089146,39622015.67213924,-7929685.6541891135,27.030511388053284,157.10412459336072,1.5964951467872825,1.8250518598883763,0.6096608322971325,0.8315314472187763,0.45562072261860787,0.9935204126696,4,100.0,4735504.388924315,1.6093769019323643,3.1507259257747307,28.35835083838578,100.0,20.41254834550924,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  35Δ/H@25Δ,eko_basket,2327,10000000.0,19902726.380245667,4654000.0,22785972.86473401,2883246.4844883373,-3225549.0654907706,12.07563386334336,114.48669106635607,0.5085406049518527,0.7814498850766266,-0.4456014647474232,0.9699585034107937,1.2412293122490927,-0.1885086183341671,4,75.0,-780912.1075070049,0.2879090315418368,1.4501915178247906,14.360682910743861,100.0,36.87150837988827,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  30Δ/H@20Δ,eko_basket,2327,10000000.0,21178667.02395753,4654000.0,27762933.687229276,6584266.663271743,-2618377.945079136,14.697034808766652,131.0891457702392,0.9692519204453549,1.262636542875423,0.44946192020687153,0.5796771532202836,0.45910056737323257,0.6829593896551394,4,100.0,1125044.4184347254,0.8099388803609862,1.9992102611691094,9.659070711520455,100.0,28.74946282767512,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  30Δ/H@5Δ,eko_basket,2327,10000000.0,125838398.93602887,4654000.0,220972248.25410262,95133849.31807372,-21649670.797168985,35.84013751611517,175.60001567282802,1.566131421228119,1.6076085441861065,0.5342837531605783,0.9255216247423809,0.5757133028992143,0.6820869194437257,4,100.0,4573736.315433435,1.4153405278258726,3.271227642216309,82.46510739620882,100.0,3.008165019338204,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  30Δ/H@10Δ,eko_basket,2327,10000000.0,76898409.66964765,4654000.0,127443409.09867997,50544999.42903234,-11459762.710560776,29.351095831542757,165.72957704349355,1.6665947039909776,1.8114623106535201,0.2907535783354068,1.1108467870480638,0.6132320725167637,0.7006155236054563,4,100.0,2376873.308661024,1.4206259416484714,3.2942202518321357,43.066170243326646,100.0,11.946712505371723,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  30Δ/H@15Δ,eko_basket,2327,10000000.0,43299068.84035447,4654000.0,67046530.8708733,23747462.030518834,-5083018.528157657,22.088525999140522,154.84520260257037,1.4755763139909874,1.6389074715081804,0.4669354667193087,0.8050625863516894,0.49121905924978326,0.833844885156491,4,100.0,2531531.160635428,1.5047788526756853,2.9466218826071455,19.177609719953505,100.0,20.41254834550924,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  30Δ/H@25Δ,eko_basket,2327,10000000.0,8659848.346821742,4654000.0,6688886.190594327,-1970962.156227414,-3124458.7824783805,7.00472711645896,77.24022318530811,-1.1062287360579477,-0.8456003852717642,-2.6332990417302304,1.3979148462729387,-1.653162499238536,-2.243515231544703,4,25.0,-1315802.1248778664,-0.2031798595569946,0.4593989347550982,18.12987900795108,100.0,36.87150837988827,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  25Δ/H@20Δ,eko_basket,2327,10000000.0,9081879.349555911,4654000.0,7287656.491398623,-1794222.8581572887,-1966161.5607372727,7.735281478298238,80.24392541346607,-0.9202548535410439,-1.1499641352240013,-1.7540860584280165,0.45514333022793135,-0.3957891522758439,-1.6051074654519326,4,0.0,-688806.0635008808,-0.2939235294757529,0.5132725720183111,10.409839288423743,100.0,28.74946282767512,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  25Δ/H@5Δ,eko_basket,2327,10000000.0,89949537.46198164,4654000.0,156802683.84182072,66853146.37983907,-17905243.86062348,29.86678126342931,174.32294624982973,1.4146409339107011,1.3997821829887782,0.4198838405513867,0.9182811622216869,0.6560171813738885,0.48150102076709134,4,100.0,2104896.1968726567,1.202593304391276,2.988041565972278,66.77616965709743,100.0,3.008165019338204,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  25Δ/H@10Δ,eko_basket,2327,10000000.0,48839577.86882694,4654000.0,78345042.61012714,29505464.741300195,-8575293.256815158,22.690159003008166,160.4130216287819,1.460948097053558,1.5678561387667034,-0.026388635869805787,1.1329785094198719,0.7226291248322617,0.4348776293468315,4,75.0,-138051.72619292483,1.1082319044700786,2.8300229056547224,33.318295822667636,100.0,11.946712505371723,,,,,3,"USDJPY,USDKRW,USDTHB",stack
BASKET  Call-UO  3M  25Δ/H@15Δ,eko_basket,2327,10000000.0,23180141.165971708,4654000.0,32277151.19095802,9097010.02498631,-3324049.2597367903,15.384615384615385,139.24484307429785,1.0847622454463168,1.1276959797698913,0.002224241330036708,0.8619546441014699,0.7643501968299591,0.2657413356684214,4,100.0,5825.685174349686,0.881471737833563,2.246543965928618,13.169419619753556,100.0,20.41254834550924,,,,,3,"USDJPY,USDKRW,USDTHB",stack
