strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 40Δ/H@5Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,808,10000000,17888602.18,3232000,23404406.552631885,5515804.376630085,-5853981.861,26.113861386138616,130.83418325457387,0.3206515233036539,-0.641030053,-2.243597929,1.5925821847776123,-2.484411107,-2.233612238,10,40,-1285378.483,0.10181951101409795,1.540861675581112,26.93824276734297,,,6.311881188118812,5.198019801980198,89.35643564356435,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 40Δ/H@5Δ [Spot > 50DMA]]  6W,worst_of,870,10000000,19779327.996838987,3480000,25300995.76,5521667.766,-5962703.969,27.011494252873565,127.91635674806976,0.3045155273521023,-0.855822113,-2.58520365,1.6611229151801403,-1.940967508,-2.516945029,10,40,-1555713.196,0.099891905,1.5213270334193174,30.765172754174863,,,8.620689655172415,3.5632183908045976,89.42528735632183,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 40Δ/H@5Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,978,10000000,22731803.84,3912000,29568473.777408443,6836669.934425447,-5734961.485,26.380368098159508,130.07535161595118,0.35016842888782634,-0.401355229,-2.417354315,1.667865103404092,-4.155583342,-2.069220332,10,40,-1685910.694,0.12882128648533303,1.5442897796633779,27.975545810031686,,,8.486707566462167,3.27198364,90.28629856850716,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 35Δ/H@15Δ [Spot > 50DMA]]  6W,worst_of,1048,10000000,10379739.754901677,4192000,11098516.246721197,718776.4918195177,-3439370.081,15.553435114503817,106.92480263274508,0.10132847110491741,-1.049780182,-4.530581077,1.8038362006759363,-1.718298965,-2.853616383,11,36.36363636363637,-1066630.538,0.021297919404727174,1.1226003259914894,19.853375121666048,,,9.541984732824428,15.935114503816795,76.90839694656488,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 35Δ/H@15Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,808,10000000,7822082.793329355,3232000,7894038.816257323,71956.02293,-2578426.221,16.33663366336634,100.91990873568011,0.013688897955500715,-0.677114157,-2.645304599,1.447393747052666,-2.137591915,-2.124507904,10,30,-662731.9121,0.003015685,1.0159519637713752,13.734137742139904,,,6.311881188118812,13.490099009900991,82.79702970297029,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 35Δ/H@15Δ [Spot > 50DMA]]  6W,worst_of,870,10000000,8596608.936,3480000,9231131.189182494,634522.2527596848,-2639655.396,16.666666666666664,107.38107615982493,0.10016183780714337,-0.73861847,-2.590302626,1.433315675608359,-1.940535925,-2.171934145,10,40,-691802.1686,0.025930022540090372,1.1412005299793984,15.573967019792905,,,8.620689655172415,12.068965517241379,83.2183908,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 35Δ/H@15Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,978,10000000,9805436.245561995,3912000,11439693.323059384,1634257.0774973894,-2255958.205,17.177914110429448,116.66684721179095,0.2324638769517489,-0.440749327,-2.435092323,1.5475983544767493,-3.51128921,-1.988347681,10,40,-697529.861,0.078282169,1.3133944264132615,12.972188934902633,,,8.486707566462167,10.940695296523517,84.76482617586912,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 35Δ/H@10Δ [Spot > 50DMA]]  6W,worst_of,1048,10000000,14304933.598509641,4192000,17795066.418444872,3490132.8199352273,-4337297.245,19.083969465648856,124.39810570178985,0.3182769442438187,-0.639729493,-4.517681175,1.7702578319332187,-2.767197466,-2.409987325,11,45.45454545454545,-1439264.929,0.08200588,1.432401309443027,22.704489542392256,,,9.541984732824428,10.114503816793894,81.58396946564885,33.33333333333334
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 35Δ/H@10Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,808,10000000,10734323.150991173,3232000,10382120.124285392,-352203.0267,-3601985.644,18.316831683168317,96.71890792040055,-0.0533067,-0.732165289,-2.232291143,1.3692078874705487,-1.870080305,-2.101373177,10,30,-773509.2478,-0.010566341,0.9463925951929334,17.98369164139411,,,6.311881188118812,9.777227722772277,85.51980198019803,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 35Δ/H@10Δ [Spot > 50DMA]]  6W,worst_of,870,10000000,11842383.018210277,3480000,13008102.652853567,1165719.6346432916,-3585819.873,18.96551724137931,109.84362381161579,0.13470756324987285,-0.754004985,-2.59316282,1.457025006677126,-1.932381133,-2.211029991,10,40,-925097.5061,0.035067832,1.1753409976894051,20.343274926361566,,,8.620689655172415,7.471264367816093,86.66666666666667,33.33333333333333
