strategy_name,strategy_type,period_type,period_end,pnl_usd,equity_usd,drawdown_usd
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-02-28,2315797.8718846575,2315797.8718846575,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-03-31,1187852.82196779,3503650.693852446,-229597.15025983006
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-04-30,-2341454.141652446,1162196.5522000012,-2571051.291912275
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-05-31,3819254.912296167,4981451.464496168,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-06-30,1103412.7309768063,6084864.195472975,-1050673.6633854527
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-07-31,-639515.7503993763,5445348.4450736,-1690189.413784828
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-08-31,1328270.0478828207,6773618.492956421,-361919.3659020066
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-09-30,6330597.341880677,13104215.834837101,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-10-31,5282745.969861477,18386961.804698575,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-11-30,-816784.3513314094,17570177.45336717,-1193413.8199538663
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-12-31,-2541444.9270617473,15028732.526305426,-3734858.7470156103
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-01-31,2506382.1817008043,17535114.708006233,-1228476.5653148033
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-02-29,5437530.599302212,22972645.30730844,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-03-31,-51336.23207802005,22921309.075230416,-51336.232078023255
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-04-30,2451205.7375727035,25372514.81280312,-729189.5123299062
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-05-31,3245412.134454794,28617926.94725792,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-06-30,1314638.8361437863,29932565.783401713,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-07-31,864882.9080807402,30797448.69148246,-739470.2557309493
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-08-31,-2457686.262649501,28339762.428832956,-3197156.518380452
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-09-30,-2514304.375524545,25825458.053308412,-5711460.893904995
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-10-31,1813559.16412036,27639017.217428774,-3897901.729784634
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-11-30,5868417.193570122,33507434.410998892,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-12-31,2218231.5046614036,35725665.9156603,-141482.67197639495
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-01-31,1500872.9806807288,37226538.896341,-484826.7010988742
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-02-28,-2521836.89514558,34704702.00119543,-3006663.596244447
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-03-31,-1947432.402544217,32757269.5986512,-4954095.998788677
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-04-30,-841248.4560324627,31916021.142618738,-5795344.45482114
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-05-31,-2776167.6448514513,29139853.497767292,-8571512.099672586
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-06-30,-2274320.6210126127,26865532.87675469,-10845832.720685188
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-07-31,675744.7522818653,27541277.629036546,-10170087.968403332
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-08-31,700703.9028950705,28241981.53193161,-9469384.065508269
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-09-30,-1559046.3963528222,26682935.13557878,-11028430.461861096
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-10-31,5326578.477768925,32009513.613347713,-5701851.984092165
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-11-30,3309835.5907190144,35319349.20406672,-2392016.393373154
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-12-31,2934323.289796528,38253672.493863255,-392704.08906663954
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-01-31,-1122453.7782994292,37131218.71556382,-1515157.8673660755
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-02-28,-1056020.824162026,36075197.89140178,-2571178.6915281117
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-03-31,3979395.162684553,40054593.054086335,-292238.57724936306
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-04-30,604460.852006505,40659053.906092845,-1139282.1534638181
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-05-31,-888748.6088847907,39770305.29720805,-2028030.7623486146
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2023-12-31,15028732.526305417,15028732.526305426,-3734858.7470156103
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2024-12-31,20696933.38935486,35725665.9156603,-141482.67197639495
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2025-12-31,2528006.578202986,38253672.493863255,-392704.08906663954
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2026-12-31,1516632.8033448122,39770305.29720805,-2028030.7623486146
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-02-28,495428.7718817956,495428.77188179566,-238732.74286876485
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-03-31,937842.1944382479,1433270.9663200434,-121083.12581445649
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-04-30,-1334152.2468148274,99118.71950521602,-1455235.372629284
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-05-31,2675586.32439891,2774705.0439041266,-275287.24935860373
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-06-30,-313562.6628532018,2461142.381050924,-807656.6948509142
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-07-31,-419427.19243507483,2041715.1886158495,-1227083.8872859885
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-08-31,495643.5772506631,2537358.7658665124,-731440.3100353256
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-09-30,2558054.6153570763,5095413.381223587,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-10-31,4596276.5032119965,9691689.884435583,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-11-30,-263360.20849242015,9428329.675943162,-683350.1079595052
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-12-31,-1738320.9050249595,7690008.770918203,-2421671.012984465
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-01-31,2098900.064777887,9788908.835696088,-322770.9482065793
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-02-29,2959419.054220953,12748327.889917042,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-03-31,745855.599456914,13494183.489373956,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-04-30,1520409.413439898,15014592.902813857,-811369.4830338992
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-05-31,1781753.9859913264,16796346.888805185,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-06-30,1001373.8259529256,17797720.71475811,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-07-31,370468.0377943618,18168188.752552472,-451601.400986813
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-08-31,-1684784.1825642162,16483404.569988254,-2136385.5835510306
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-09-30,-1718522.4033201651,14764882.166668091,-3854907.986871194
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-10-31,1882543.787689656,16647425.954357747,-1972364.199181538
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-11-30,1987932.7890125408,18635358.74337029,-1042.006632708013
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-12-31,1764585.853737913,20399944.597108196,-6272.746562238783
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-01-31,1078942.4173868995,21478887.01449509,-279057.6588060744
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-02-28,-1709649.502163973,19769237.51233112,-1988707.1609700434
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-03-31,-1129593.5204035898,18639643.991927534,-3118300.6813736297
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-04-30,-764816.0745005142,17874827.91742702,-3883116.755874146
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-05-31,-1832770.7066953012,16042057.210731713,-5715887.462569451
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-06-30,-1342549.6238191295,14699507.58691259,-7058437.086388575
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-07-31,1424076.751754382,16123584.338666972,-5634360.334634192
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-08-31,1317629.5631098663,17441213.90177684,-4316730.771524325
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-09-30,-731608.0451353275,16709605.856641512,-5048338.816659652
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-10-31,1215433.2343858727,17925039.091027383,-3832905.5822737813
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-11-30,1086400.0140881669,19011439.105115544,-2746505.56818562
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-12-31,1991123.2154462757,21002562.32056183,-755382.3527393341
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-01-31,-369008.4788733263,20633553.8416885,-1124390.8316126652
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-02-28,-814780.6505263839,19818773.191162106,-1939171.4821390584
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-03-31,2310217.0865404503,22128990.277702548,-288201.9597123563
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-04-30,655735.3685527865,22784725.646255337,-669050.112793155
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-05-31,-595626.8368503045,22189098.80940503,-1264676.949643463
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2023-12-31,7690008.770918206,7690008.770918203,-2421671.012984465
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2024-12-31,12709935.826189995,20399944.597108196,-6272.746562238783
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2025-12-31,602617.7234536274,21002562.32056183,-755382.3527393341
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2026-12-31,1186536.4888432221,22189098.80940503,-1264676.949643463
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-02-28,307207.2144556022,307207.2144556023,-133506.5791008217
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-03-31,244991.9292567368,552199.1437123391,-40976.211011003004
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-04-30,-364980.64355640375,187218.5001559354,-405956.8545674067
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-05-31,893146.8425873669,1080365.3427433022,0.0
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-06-30,-109005.4813127922,971359.8614305104,-385463.77143646684
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-07-31,105990.28662392765,1077350.1480544384,-279473.48481253884
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-08-31,415409.3816241116,1492759.52967855,-107203.74746242235
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-09-30,-250468.8635242172,1242290.666154333,-357672.6109866395
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-10-31,1701219.5004357842,2943510.166590117,0.0
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-11-30,318286.7427504264,3261796.909340544,-277830.96898254566
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-12-31,-675145.2368299441,2586651.6725105983,-952976.2058124915
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-01-31,627279.1147402339,3213930.787250833,-325697.0910722567
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-02-29,56134.573765056666,3270065.3610158903,-269562.51730719954
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-03-31,750200.7946877842,4020266.1557036745,0.0
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-04-30,481251.64953171194,4501517.805235388,-397290.77360241767
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-05-31,812081.8898831869,5313599.695118574,0.0
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-06-30,6927.819757034573,5320527.514875609,-30736.01225726586
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-07-31,482794.0573588969,5803321.572234505,-105567.95597625244
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-08-31,-661990.2545415733,5141331.317692932,-767558.2105178256
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-09-30,-664612.0991100738,4476719.218582857,-1432170.3096279
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-10-31,300953.2621629158,4777672.480745773,-1131217.0474649845
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-11-30,-507851.2936540968,4269821.1870916765,-1639068.3411190808
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-12-31,627658.8460918021,4897480.033183479,-1011409.4950272785
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-01-31,183483.6544797285,5080963.687663207,-827925.8405475505
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-02-28,-633901.8128438009,4447061.874819407,-1461827.65339135
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-03-31,-179805.72447052042,4267256.150348886,-1641633.3778618714
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-04-30,-398661.25872119755,3868594.8916276884,-2040294.6365830689
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-05-31,-582990.4671252533,3285604.4245024337,-2623285.1037083236
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-06-30,-107718.99207517828,3177885.4324272554,-2731004.095783502
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-07-31,401662.3274329822,3579547.759860237,-2329341.76835052
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-08-31,1343541.9060016966,4923089.665861935,-985799.862348822
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-09-30,96081.46652981378,5019171.13239175,-889718.3958190074
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-10-31,125795.10145806712,5144966.233849818,-763923.2943609394
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-11-30,-464749.1190783422,4680217.114771476,-1228672.4134392813
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-12-31,379441.97837659775,5059659.093148073,-849230.4350626841
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-01-31,-295715.66115049896,4763943.431997574,-1144946.0962131834
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-02-28,-94878.86090532938,4669064.571092245,-1239824.9571185121
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-03-31,36795.315846408404,4705859.886938653,-1203029.6412721043
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-04-30,-104378.89677789612,4601480.990160758,-1307408.5380499996
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-05-31,-207198.80320077707,4394282.18695998,-1514607.3412507772
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2023-12-31,2586651.6725105983,2586651.6725105983,-952976.2058124915
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2024-12-31,2310828.360672879,4897480.033183479,-1011409.4950272785
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2025-12-31,162179.05996459344,5059659.093148073,-849230.4350626841
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2026-12-31,-665376.9061880931,4394282.18695998,-1514607.3412507772
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-02-28,-264234.83686633606,-264234.83686633606,-231196.73398031428
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-03-31,-152297.12280787324,-416531.9596742092,-383493.8567881874
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-04-30,-437336.40541967197,-853868.365093881,-820830.2622078592
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-05-31,1481298.133818191,627429.76872431,-98431.74657241534
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-06-30,-65477.716810987564,561952.0519133225,-406861.1373577514
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-07-31,-123514.80991318749,438437.2420001348,-530375.9472709391
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-08-31,145267.34794218035,583704.5899423151,-385108.5993287588
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-09-30,201941.85346005135,785646.4434023662,-183166.74586870766
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-10-31,2568425.071229566,3354071.514631932,0.0
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-11-30,13495.783289635692,3367567.2979215686,-292881.36443489697
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-12-31,-712061.4261063267,2655505.87181524,-1004942.7905412256
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-01-31,607763.9672241273,3263269.839039369,-397178.82331709657
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-02-29,725980.2160543103,3989250.055093679,0.0
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-03-31,342310.66776421294,4331560.7228578925,0.0
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-04-30,538498.8090780943,4870059.531935987,-387877.34121550526
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-05-31,575303.5510455248,5445363.082981511,-79007.75878574606
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-06-30,326416.4475542528,5771779.530535765,0.0
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-07-31,191239.2689850304,5963018.799520794,-230762.65994289238
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-08-31,-697503.7298843638,5265515.069636431,-928266.3898272561
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-09-30,-701208.874571181,4564306.19506525,-1629475.264398437
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-10-31,523532.2120247967,5087838.407090048,-1105943.0523736384
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-11-30,-216330.02883449278,4871508.378255555,-1322273.0812081313
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-12-31,928822.147099754,5800330.525355308,-393450.93410837837
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-01-31,11531.059249519072,5811861.5846048305,-381919.8748588562
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-02-28,-705400.6324226157,5106460.952182214,-1087320.507281473
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-03-31,-409162.8409273022,4697298.111254914,-1496483.348208773
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-04-30,-31486.44306244226,4665811.66819247,-1527969.7912712162
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-05-31,-738413.8542885493,3927397.813903921,-2266383.645559766
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-06-30,-562948.5440469704,3364449.2698569503,-2829332.1896067364
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-07-31,468902.8705041117,3833352.1403610623,-2360429.3191026244
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-08-31,657560.2917514977,4490912.43211256,-1702869.027351127
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-09-30,-252617.48636947342,4238294.945743087,-1955486.5137206
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-10-31,399435.6995325516,4637730.6452756375,-1556050.8141880492
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-11-30,-396086.90762181033,4241643.737653826,-1952137.7218098603
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-12-31,454190.60634350806,4695834.343997333,-1497947.1154663535
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-01-31,24195.386203559363,4720029.730200893,-1473751.7292627934
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-02-28,-256085.16495888945,4463944.565242003,-1729836.894221684
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-03-31,882928.6897551564,5346873.254997159,-846908.2044665273
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-04-30,-250132.4062941808,5096740.848702979,-1097040.6107607074
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-05-31,-251106.43753837893,4845634.4111645995,-1348147.0482990872
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2023-12-31,2655505.8718152414,2655505.87181524,-1004942.7905412256
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2024-12-31,3144824.653540066,5800330.525355308,-393450.93410837837
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2025-12-31,-1104496.1813579756,4695834.343997333,-1497947.1154663535
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2026-12-31,149800.06716726665,4845634.4111645995,-1348147.0482990872
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-02-28,3015580.416991276,3015580.4169912757,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-03-31,5047081.327662514,8062661.744653789,-633746.3494071644
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-04-30,-3104035.213122983,4958626.531530806,-3737781.562530148
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-05-31,3428902.554126682,8387529.0856574895,-308879.0084034642
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-06-30,4733993.758019394,13121522.843676886,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-07-31,-483097.59670753527,12638425.246969353,-1784345.5106177106
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-08-31,3413196.139473909,16051621.386443261,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-09-30,8948434.10940225,25000055.495845504,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-10-31,3690005.8096828493,28690061.305528354,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-11-30,-1744572.457745189,26945488.84778316,-1884080.9276941046
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-12-31,-2837615.054646672,24107873.793136485,-4721695.982340779
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-01-31,601489.5000831301,24709363.293219615,-4120206.4822576493
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-02-29,7019485.0169907,31728848.310210317,-3153.8740894198418
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-03-31,-1471460.2645103894,30257388.04569992,-1474614.1385998167
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-04-30,3808679.731198674,34066067.776898585,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-05-31,3250502.48229843,37316570.25919701,-78184.5519471541
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-06-30,779974.8482485088,38096545.10744552,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-07-31,381911.53285421303,38478456.64029973,-1255560.7904282212
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-08-31,-2742944.8086468927,35735511.831652835,-3998505.599075116
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-09-30,-2807490.306105005,32928021.52554782,-6805995.90518013
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-10-31,1745337.4313158426,34673358.956863664,-5060658.473864287
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-11-30,9093997.81761469,43767356.77447836,0.0
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-12-31,1871159.5409279265,45638516.31540629,-139292.69782687724
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2025-01-31,3661199.034766787,49299715.35017308,-669774.6475518346
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2025-02-28,-2855281.907903473,46444433.44226962,-3525056.55545529
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2025-03-31,-2573920.4969038465,43870512.945365764,-6098977.052359149
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2025-04-30,-1462771.4276483185,42407741.51771744,-7561748.48000747
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2025-05-31,-3235693.8023098963,39172047.715407535,-10797442.282317378
