Date,Open,High,Low,Close
2023-06-21,7.1823,7.2034,7.1752,7.1768
2023-06-22,7.1768,7.2037,7.1669,7.1956
2023-06-23,7.1957,7.2286,7.1932,7.2157
2023-06-26,7.2134,7.2465,7.2063,7.2429
2023-06-27,7.2429,7.2495,7.2064,7.2243
2023-06-28,7.2242,7.2692,7.2121,7.2432
2023-06-29,7.2432,7.2769,7.2335,7.2686
2023-06-30,7.2686,7.2857,7.2517,7.2677
2023-07-03,7.2683,7.273,7.2451,7.2529
2023-07-04,7.2528,7.2565,7.2181,7.2279
2023-07-05,7.2279,7.2653,7.2217,7.2621
2023-07-06,7.2621,7.2744,7.2426,7.2556
2023-07-07,7.2556,7.2647,7.2248,7.2324
2023-07-10,7.2338,7.2491,7.2203,7.2294
2023-07-11,7.2294,7.2364,7.1949,7.2119
2023-07-12,7.2119,7.2155,7.1617,7.1657
2023-07-13,7.1657,7.1817,7.148,7.1504
2023-07-14,7.1505,7.1619,7.1228,7.1584
2023-07-17,7.1563,7.1895,7.1485,7.1784
2023-07-18,7.1784,7.197,7.1676,7.1929
2023-07-19,7.1929,7.2368,7.1917,7.2318
2023-07-20,7.2318,7.2323,7.1668,7.1751
2023-07-21,7.175,7.1923,7.1641,7.1881
2023-07-24,7.1867,7.2134,7.1789,7.1863
2023-07-25,7.1863,7.1898,7.126,7.1372
2023-07-26,7.1372,7.1641,7.1358,7.1532
2023-07-27,7.1531,7.1774,7.1161,7.1705
2023-07-28,7.1705,7.1778,7.1444,7.1526
2023-07-31,7.1567,7.1599,7.1329,7.1461
2023-08-01,7.1461,7.1911,7.1453,7.1856
2023-08-02,7.1856,7.2128,7.1735,7.2009
2023-08-03,7.201,7.2082,7.1702,7.182
2023-08-04,7.182,7.1953,7.1553,7.1879
2023-08-07,7.1883,7.2053,7.184,7.2012
2023-08-08,7.2013,7.2512,7.2001,7.2371
2023-08-09,7.2371,7.2442,7.207,7.2293
2023-08-10,7.2292,7.245,7.2078,7.2427
2023-08-11,7.2427,7.2634,7.234,7.2601
2023-08-14,7.259,7.2927,7.2583,7.2793
2023-08-15,7.2793,7.3311,7.2767,7.3242
2023-08-16,7.3242,7.3427,7.3043,7.3363
2023-08-17,7.3363,7.3497,7.297,7.3041
2023-08-18,7.304,7.3188,7.2825,7.3064
2023-08-21,7.3044,7.3361,7.2782,7.2892
2023-08-22,7.2892,7.3169,7.2691,7.3065
2023-08-23,7.3065,7.3075,7.2827,7.2877
2023-08-24,7.2877,7.2948,7.2679,7.2806
2023-08-25,7.2807,7.3019,7.2804,7.2948
2023-08-28,7.2897,7.3057,7.2698,7.2933
2023-08-29,7.2933,7.3107,7.2802,7.284
2023-08-30,7.2841,7.3045,7.2816,7.3031
2023-08-31,7.303,7.3031,7.2686,7.2755
2023-09-01,7.2755,7.2781,7.2392,7.2703
2023-09-04,7.2642,7.2789,7.2548,7.2755
2023-09-05,7.2755,7.3117,7.2746,7.3055
2023-09-06,7.3056,7.3278,7.3017,7.3208
2023-09-07,7.3208,7.3459,7.319,7.3422
2023-09-08,7.3422,7.3682,7.3346,7.3647
2023-09-11,7.3584,7.3637,7.292,7.3024
2023-09-12,7.3024,7.3145,7.2926,7.3014
2023-09-13,7.3014,7.3059,7.2694,7.2719
2023-09-14,7.2719,7.2971,7.2608,7.2902
2023-09-15,7.2902,7.2953,7.2596,7.2807
2023-09-18,7.2778,7.2986,7.2719,7.291
2023-09-19,7.291,7.3078,7.2887,7.3036
2023-09-20,7.3036,7.3159,7.2885,7.3074
2023-09-21,7.3074,7.3215,7.3036,7.3141
2023-09-22,7.3141,7.317,7.2947,7.299
2023-09-25,7.2973,7.318,7.2946,7.3157
2023-09-26,7.3162,7.3168,7.3059,7.3101
2023-09-27,7.3101,7.3266,7.3009,7.3242
2023-09-28,7.3242,7.3272,7.2912,7.2948
2023-09-29,7.2948,7.2988,7.2811,7.2928
2023-10-02,7.3004,7.3229,7.2966,7.3227
2023-10-03,7.3226,7.3316,7.3123,7.3228
2023-10-04,7.3228,7.3297,7.3094,7.3164
2023-10-05,7.3164,7.3243,7.3032,7.3064
2023-10-06,7.3064,7.3219,7.2985,7.3094
2023-10-09,7.3071,7.3192,7.2843,7.2928
2023-10-10,7.2931,7.3014,7.2698,7.2878
2023-10-11,7.288,7.3048,7.2817,7.301
2023-10-12,7.301,7.313,7.2896,7.3098
2023-10-13,7.3098,7.314,7.301,7.3133
2023-10-16,7.3108,7.3194,7.3064,7.3085
2023-10-17,7.3085,7.3298,7.3084,7.3256
2023-10-18,7.3256,7.3301,7.3047,7.3277
2023-10-19,7.3278,7.347,7.3219,7.3365
2023-10-20,7.3365,7.3393,7.3211,7.3271
2023-10-23,7.3262,7.3333,7.3092,7.3104
2023-10-24,7.3105,7.3247,7.3016,7.3144
2023-10-25,7.3144,7.331,7.3069,7.3299
2023-10-26,7.33,7.3336,7.3231,7.3248
2023-10-27,7.3248,7.3352,7.316,7.3334
2023-10-30,7.3304,7.3345,7.3226,7.3253
2023-10-31,7.3253,7.3441,7.3214,7.3416
2023-11-01,7.3416,7.3424,7.3289,7.3357
2023-11-02,7.3357,7.3384,7.3221,7.3266
2023-11-03,7.3266,7.3309,7.2862,7.2888
2023-11-06,7.292,7.293,7.2702,7.2826
2023-11-07,7.2826,7.2947,7.2758,7.2812
2023-11-08,7.2813,7.2888,7.2666,7.2871
2023-11-09,7.2871,7.3022,7.2806,7.2979
2023-11-10,7.2979,7.3077,7.297,7.3065
2023-11-13,7.3048,7.3108,7.2899,7.2928
2023-11-14,7.2928,7.3057,7.2491,7.2525
2023-11-15,7.2525,7.2667,7.2384,7.2586
2023-11-16,7.2587,7.2688,7.2428,7.2487
2023-11-17,7.2486,7.2551,7.2098,7.2173
2023-11-20,7.2208,7.2247,7.163,7.1673
2023-11-21,7.1673,7.1694,7.1286,7.1429
2023-11-22,7.1429,7.1757,7.1324,7.1623
2023-11-23,7.1623,7.1679,7.1379,7.1522
2023-11-24,7.1523,7.1609,7.1426,7.1493
2023-11-27,7.1474,7.1668,7.1445,7.1593
2023-11-28,7.1593,7.1654,7.1314,7.1326
2023-11-29,7.1326,7.1461,7.1126,7.1432
2023-11-30,7.1432,7.1573,7.123,7.1459
2023-12-01,7.1458,7.1558,7.1237,7.1242
2023-12-04,7.1251,7.1551,7.1247,7.149
2023-12-05,7.149,7.1759,7.1449,7.1734
2023-12-06,7.1734,7.1768,7.1618,7.1742
2023-12-07,7.1742,7.1747,7.1527,7.1632
2023-12-08,7.1632,7.1897,7.1537,7.1872
2023-12-11,7.1807,7.1994,7.1799,7.1943
2023-12-12,7.1943,7.1969,7.1764,7.1939
2023-12-13,7.1939,7.2,7.1354,7.1384
2023-12-14,7.1386,7.1481,7.1106,7.1236
2023-12-15,7.1236,7.1371,7.0976,7.1346
2023-12-18,7.1313,7.1473,7.1273,7.1435
2023-12-19,7.1435,7.1527,7.1193,7.1209
2023-12-20,7.1209,7.1544,7.1207,7.1507
2023-12-21,7.1507,7.1606,7.1348,7.1436
2023-12-22,7.1436,7.1636,7.1292,7.1544
2023-12-25,7.1543,7.16,7.1344,7.1471
2023-12-26,7.1476,7.153,7.1388,7.1423
2023-12-27,7.1423,7.1607,7.1415,7.1527
2023-12-28,7.1527,7.1527,7.1005,7.1183
2023-12-29,7.1183,7.1302,7.0875,7.1258
2024-01-02,7.1236,7.1545,7.1102,7.1491
2024-01-03,7.1491,7.1726,7.1427,7.1663
2024-01-04,7.1663,7.1783,7.1526,7.1752
2024-01-05,7.1752,7.1803,7.1409,7.1627
2024-01-08,7.1654,7.1748,7.1544,7.1627
2024-01-09,7.1627,7.1881,7.1601,7.1842
2024-01-10,7.1842,7.1897,7.1776,7.1832
2024-01-11,7.1831,7.185,7.1617,7.1751
2024-01-12,7.1751,7.193,7.1656,7.1893
2024-01-15,7.189,7.1916,7.1749,7.1854
2024-01-16,7.1853,7.2232,7.1853,7.219
2024-01-17,7.219,7.2322,7.207,7.2218
2024-01-18,7.2218,7.2249,7.2079,7.216
2024-01-19,7.216,7.2179,7.1965,7.2036
2024-01-22,7.207,7.2103,7.1913,7.1939
2024-01-23,7.1939,7.1997,7.1631,7.1674
2024-01-24,7.1674,7.1798,7.1415,7.1623
2024-01-25,7.1623,7.189,7.1559,7.1799
2024-01-26,7.1799,7.1932,7.1777,7.1885
2024-01-29,7.1869,7.1969,7.1852,7.1875
2024-01-30,7.1875,7.1924,7.181,7.1869
2024-01-31,7.1869,7.1918,7.1728,7.1872
2024-02-01,7.1872,7.1975,7.183,7.1878
2024-02-02,7.1878,7.2168,7.1855,7.2147
2024-02-05,7.2137,7.2245,7.2085,7.2201
2024-02-06,7.2201,7.2202,7.1941,7.2014
2024-02-07,7.2014,7.2149,7.1888,7.2128
2024-02-08,7.2128,7.2199,7.2026,7.2152
2024-02-09,7.2152,7.2198,7.2077,7.2187
2024-02-12,7.2187,7.2254,7.2128,7.2152
2024-02-13,7.2152,7.2333,7.2126,7.2314
2024-02-14,7.2313,7.2337,7.2209,7.2243
2024-02-15,7.2243,7.2276,7.2136,7.2176
2024-02-16,7.2177,7.2234,7.2111,7.2128
2024-02-19,7.2127,7.2162,7.204,7.2114
2024-02-20,7.2114,7.2185,7.1961,7.2017
2024-02-21,7.2016,7.207,7.1811,7.1994
2024-02-22,7.1994,7.205,7.1913,7.2021
2024-02-23,7.2021,7.2143,7.1987,7.2057
2024-02-26,7.206,7.213,7.2026,7.2112
2024-02-27,7.2112,7.2149,7.2073,7.2139
2024-02-28,7.2139,7.2203,7.2115,7.2141
2024-02-29,7.2141,7.2143,7.2035,7.2078
2024-03-01,7.2078,7.2155,7.2068,7.2113
2024-03-04,7.2103,7.2127,7.2069,7.2101
2024-03-05,7.2101,7.2137,7.2059,7.2121
2024-03-06,7.212,7.2176,7.2065,7.21
2024-03-07,7.2101,7.213,7.2,7.2003
2024-03-08,7.2003,7.2037,7.1848,7.2
2024-03-11,7.201,7.2014,7.1794,7.1799
2024-03-12,7.18,7.1919,7.1719,7.1873
2024-03-13,7.1873,7.2025,7.1848,7.1935
2024-03-14,7.1935,7.204,7.1916,7.2026
2024-03-15,7.2026,7.2069,7.2001,7.2057
2024-03-18,7.2045,7.2087,7.2019,7.2061
2024-03-19,7.2061,7.2143,7.2049,7.212
2024-03-20,7.212,7.2187,7.2077,7.2112
2024-03-21,7.2112,7.2237,7.2035,7.2216
2024-03-22,7.2216,7.2799,7.2177,7.2761
2024-03-25,7.2724,7.282,7.2325,7.2531
2024-03-26,7.2531,7.2543,7.2377,7.2487
2024-03-27,7.2487,7.2605,7.2464,7.2539
2024-03-28,7.2539,7.2674,7.2441,7.2623
2024-03-29,7.2623,7.2643,7.2536,7.2572
2024-04-01,7.2573,7.2625,7.2481,7.2595
2024-04-02,7.2595,7.2662,7.2522,7.2546
2024-04-03,7.2546,7.2633,7.2481,7.2488
2024-04-04,7.2488,7.2528,7.2418,7.2492
2024-04-05,7.2492,7.2548,7.2401,7.2478
2024-04-08,7.2481,7.2549,7.241,7.2422
2024-04-09,7.2422,7.2478,7.2358,7.2383
2024-04-10,7.2383,7.2641,7.2358,7.2624
2024-04-11,7.2624,7.2641,7.2494,7.2558
2024-04-12,7.2558,7.269,7.2531,7.2673
2024-04-15,7.267,7.268,7.2548,7.259
2024-04-16,7.259,7.2831,7.2589,7.2644
2024-04-17,7.2644,7.2685,7.2425,7.244
2024-04-18,7.244,7.2539,7.2415,7.2496
2024-04-19,7.2496,7.2629,7.2457,7.2512
2024-04-22,7.2519,7.2554,7.2481,7.2507
2024-04-23,7.2508,7.2666,7.2499,7.2605
2024-04-24,7.2606,7.2738,7.2552,7.2731
2024-04-25,7.2731,7.2739,7.2537,7.2553
2024-04-26,7.2553,7.27,7.2521,7.2687
2024-04-29,7.2664,7.2694,7.2348,7.2439
2024-04-30,7.2439,7.2572,7.2418,7.2548
2024-05-01,7.2548,7.2549,7.2318,7.2341
2024-05-02,7.2341,7.2451,7.1952,7.2063
2024-05-03,7.2062,7.2078,7.1653,7.1928
2024-05-06,7.1962,7.2233,7.1921,7.2142
2024-05-07,7.2142,7.2269,7.2129,7.2253
2024-05-08,7.2254,7.2339,7.2247,7.2297
2024-05-09,7.2296,7.2346,7.2201,7.2223
2024-05-10,7.2223,7.2347,7.2202,7.2341
2024-05-13,7.233,7.2434,7.2326,7.2397
2024-05-14,7.2397,7.2468,7.2355,7.2398
2024-05-15,7.2398,7.2422,7.2056,7.2179
2024-05-16,7.2179,7.2273,7.2042,7.2227
2024-05-17,7.2229,7.2365,7.2198,7.2337
2024-05-20,7.234,7.247,7.2316,7.2469
2024-05-21,7.2469,7.2495,7.2412,7.2469
2024-05-22,7.2469,7.2554,7.2446,7.2542
2024-05-23,7.2542,7.2596,7.2496,7.2578
2024-05-24,7.2579,7.2632,7.2544,7.2615
2024-05-27,7.2621,7.2622,7.2542,7.2589
2024-05-28,7.2589,7.2645,7.2573,7.2636
2024-05-29,7.2636,7.2758,7.2632,7.2735
2024-05-30,7.2736,7.2736,7.2477,7.2537
2024-05-31,7.2536,7.2683,7.2479,7.263
2024-06-03,7.2626,7.2642,7.2511,7.2517
2024-06-04,7.2518,7.2588,7.2412,7.2475
2024-06-05,7.2476,7.2607,7.2462,7.2593
2024-06-06,7.2593,7.2645,7.2526,7.2593
2024-06-07,7.2593,7.2654,7.2474,7.2631
2024-06-10,7.2634,7.2727,7.2634,7.2658
2024-06-11,7.2658,7.2747,7.2625,7.2717
2024-06-12,7.2717,7.2739,7.2501,7.263
2024-06-13,7.263,7.2706,7.2597,7.2705
2024-06-14,7.2705,7.2752,7.2687,7.2711
2024-06-17,7.2717,7.273,7.2672,7.2701
2024-06-18,7.2701,7.2772,7.2692,7.2711
2024-06-19,7.2711,7.2813,7.2698,7.2813
2024-06-20,7.2813,7.2919,7.2787,7.291
2024-06-21,7.291,7.2925,7.2839,7.2905
2024-06-24,7.2897,7.2946,7.277,7.2832
2024-06-25,7.2833,7.2907,7.2763,7.2893
2024-06-26,7.2893,7.3077,7.2876,7.3009
2024-06-27,7.3009,7.3039,7.2944,7.3035
2024-06-28,7.3035,7.3065,7.2904,7.2993
2024-07-01,7.2973,7.306,7.2944,7.3052
2024-07-02,7.3052,7.3093,7.3027,7.307
2024-07-03,7.307,7.3114,7.292,7.3032
2024-07-04,7.3032,7.305,7.2917,7.2939
2024-07-05,7.294,7.2956,7.2789,7.2889
2024-07-08,7.2902,7.293,7.2844,7.2857
2024-07-09,7.2857,7.2932,7.2851,7.2886
2024-07-10,7.2886,7.2936,7.2884,7.2924
2024-07-11,7.2924,7.2924,7.258,7.2677
2024-07-12,7.2677,7.2786,7.2617,7.2723
2024-07-15,7.2726,7.2862,7.2681,7.2746
2024-07-16,7.2746,7.2925,7.273,7.2891
2024-07-17,7.2891,7.2918,7.2609,7.272
2024-07-18,7.272,7.2788,7.2606,7.2775
2024-07-19,7.2775,7.2878,7.2762,7.2855
2024-07-22,7.2858,7.2972,7.2781,7.2961
2024-07-23,7.2961,7.2973,7.2856,7.2891
2024-07-24,7.2892,7.2916,7.2619,7.2663
2024-07-25,7.2662,7.272,7.2032,7.2402
2024-07-26,7.2402,7.2664,7.2335,7.2635
2024-07-29,7.2633,7.2739,7.2587,7.2716
2024-07-30,7.2716,7.2761,7.2351,7.2438
