Date,Open,High,Low,Close
2024-04-16,7.2396,7.2405,7.2304,7.2378
2024-04-17,7.2351,7.2405,7.234,7.2386
2024-04-18,7.2347,7.2397,7.2332,7.2387
2024-04-19,7.2395,7.243,7.2386,7.2393
2024-04-22,7.2407,7.2439,7.2407,7.2436
2024-04-23,7.2445,7.2472,7.2441,7.2452
2024-04-24,7.2443,7.2462,7.2434,7.246
2024-04-25,7.2458,7.2473,7.2385,7.2399
2024-04-26,7.2435,7.2471,7.2435,7.2464
2024-04-29,7.2457,7.2468,7.2275,7.229
2024-04-30,7.2377,7.2445,7.2377,7.2411
2024-05-06,7.21,7.2167,7.2031,7.2088
2024-05-07,7.2171,7.2193,7.2142,7.2186
2024-05-08,7.2221,7.2283,7.222,7.2246
2024-05-09,7.2252,7.2267,7.2199,7.2199
2024-05-10,7.2242,7.2269,7.2229,7.2269
2024-05-13,7.231,7.2358,7.231,7.2334
2024-05-14,7.2354,7.2379,7.2305,7.2337
2024-05-15,7.2333,7.2347,7.2125,7.219
2024-05-16,7.2094,7.2217,7.2077,7.2214
2024-05-17,7.2246,7.2274,7.2175,7.2243
2024-05-20,7.2294,7.2354,7.2289,7.2354
2024-05-21,7.2395,7.2418,7.2334,7.2376
2024-05-22,7.2391,7.2413,7.2376,7.2413
2024-05-23,7.2427,7.2453,7.2392,7.2429
2024-05-24,7.2442,7.2456,7.242,7.2436
2024-05-27,7.2427,7.2453,7.2427,7.2445
2024-05-28,7.2452,7.2471,7.2444,7.2444
2024-05-29,7.2477,7.2496,7.2471,7.2492
2024-05-30,7.249,7.2497,7.2311,7.2327
2024-05-31,7.2348,7.2445,7.2343,7.2418
2024-06-03,7.244,7.2467,7.2417,7.242
2024-06-04,7.2426,7.2464,7.2366,7.2403
2024-06-05,7.2424,7.2479,7.2424,7.2477
2024-06-06,7.2457,7.2474,7.2425,7.245
2024-06-07,7.2447,7.249,7.2401,7.2478
2024-06-11,7.2521,7.2545,7.2518,7.2544
2024-06-12,7.253,7.2538,7.2393,7.2405
2024-06-13,7.2488,7.2527,7.2483,7.2525
2024-06-14,7.2544,7.2561,7.254,7.2557
2024-06-17,7.2547,7.2562,7.2538,7.2561
2024-06-18,7.2553,7.2564,7.2539,7.2539
2024-06-19,7.2554,7.2573,7.2554,7.2571
2024-06-20,7.2591,7.2605,7.2589,7.2604
2024-06-21,7.2601,7.2613,7.26,7.261
2024-06-24,7.261,7.2619,7.2576,7.2594
2024-06-25,7.2607,7.2629,7.2586,7.2629
2024-06-26,7.2649,7.2667,7.2649,7.2666
2024-06-27,7.2673,7.269,7.267,7.2688
2024-06-28,7.2674,7.2681,7.2625,7.2673
2024-07-01,7.2673,7.2684,7.267,7.2684
2024-07-02,7.27,7.2714,7.27,7.2712
2024-07-03,7.2725,7.2736,7.2684,7.2702
2024-07-04,7.2705,7.2717,7.2677,7.2682
2024-07-05,7.266,7.2694,7.2653,7.2683
2024-07-08,7.2667,7.2702,7.2667,7.2681
2024-07-09,7.2711,7.2726,7.271,7.2726
2024-07-10,7.2749,7.2762,7.2749,7.276
2024-07-11,7.2747,7.275,7.2501,7.2579
2024-07-12,7.2607,7.265,7.249,7.2504
2024-07-15,7.2615,7.2639,7.2578,7.2583
2024-07-16,7.2645,7.2686,7.2645,7.2685
2024-07-17,7.2689,7.269,7.2523,7.2621
2024-07-18,7.2569,7.2621,7.2524,7.2621
2024-07-19,7.2668,7.2699,7.2652,7.2699
